id,CityId,ProvinceId,Name
1101010,1101,11,Teupah Selatan
1101020,1101,11,Simeulue Timur
1101021,1101,11,Teupah Barat
1101022,1101,11,Teupah Tengah
1101030,1101,11,Simeulue Tengah
1101031,1101,11,Teluk Dalam
1101032,1101,11,Simeulue Cut
1101040,1101,11,Salang
1101050,1101,11,Simeulue Barat
1101051,1101,11,Alafan
1102010,1102,11,Pulau Banyak
1102011,1102,11,Pulau Banyak Barat
1102020,1102,11,Singkil
1102021,1102,11,Singkil Utara
1102022,1102,11,Kuala Baru
1102030,1102,11,Simpang Kanan
1102031,1102,11,Gunung Meriah
1102032,1102,11,Danau Paris
1102033,1102,11,Suro
1102042,1102,11,Singkohor
1102043,1102,11,Kota Baharu
1103010,1103,11,Trumon
1103011,1103,11,Trumon Timur
1103012,1103,11,Trumon Tengah
1103020,1103,11,Bakongan
1103021,1103,11,Bakongan Timur
1103022,1103,11,Kota Bahagia
1103030,1103,11,Kluet Selatan
1103031,1103,11,Kluet Timur
1103040,1103,11,Kluet Utara
1103041,1103,11,Pasie Raja
1103042,1103,11,Kluet Tengah
1103050,1103,11,Tapak Tuan
1103060,1103,11,Sama Dua
1103070,1103,11,Sawang
1103080,1103,11,Meukek
1103090,1103,11,Labuhan Haji
1103091,1103,11,Labuhan Haji Timur
1103092,1103,11,Labuhan Haji Barat
1104010,1104,11,Lawe Alas
1104011,1104,11,Babul Rahmah
1104012,1104,11,Tanoh Alas
1104020,1104,11,Lawe Sigala-Gala
1104021,1104,11,Babul Makmur
1104022,1104,11,Semadam
1104023,1104,11,Leuser
1104030,1104,11,Bambel
1104031,1104,11,Bukit Tusam
1104032,1104,11,Lawe Sumur
1104040,1104,11,Babussalam
1104041,1104,11,Lawe Bulan
1104050,1104,11,Badar
1104051,1104,11,Darul Hasanah
1104052,1104,11,Ketambe
1104053,1104,11,Deleng Pokhkisen
1105080,1105,11,Serba Jadi
1105081,1105,11,Simpang Jernih
1105082,1105,11,Peunaron
1105090,1105,11,Birem Bayeun
1105100,1105,11,Rantau Selamat
1105101,1105,11,Sungai Raya
1105110,1105,11,Peureulak
1105111,1105,11,Peureulak Timur
1105112,1105,11,Peureulak Barat
1105120,1105,11,Ranto Peureulak
1105130,1105,11,Idi Rayeuk
1105131,1105,11,Peudawa
1105132,1105,11,Banda Alam
1105133,1105,11,Idi Tunong
1105134,1105,11,Darul Ihsan
1105135,1105,11,Idi Timur
1105140,1105,11,Darul Aman
1105150,1105,11,Nurussalam
1105151,1105,11,Darul Falah
1105160,1105,11,Julok
1105161,1105,11,Indra Makmur
1105170,1105,11,Pante Bidari
1105180,1105,11,Simpang Ulim
1105181,1105,11,Madat
1106010,1106,11,Linge
1106011,1106,11,Atu Lintang
1106012,1106,11,Jagong Jeget
1106020,1106,11,Bintang
1106031,1106,11,Lut Tawar
1106032,1106,11,Kebayakan
1106040,1106,11,Pegasing
1106041,1106,11,Bies
1106050,1106,11,Bebesen
1106051,1106,11,Kute Panang
1106060,1106,11,Silih Nara
1106061,1106,11,Ketol
1106062,1106,11,Celala
1106063,1106,11,Rusip Antara
1107050,1107,11,Johan Pahlawan
1107060,1107,11,Samatiga
1107061,1107,11,Bubon
1107062,1107,11,Arongan Lambalek
1107070,1107,11,Woyla
1107071,1107,11,Woyla Barat
1107072,1107,11,Woyla Timur
1107080,1107,11,Kaway Xvi
1107081,1107,11,Meureubo
1107082,1107,11,Pantai Ceuremen
1107083,1107,11,Panton Reu
1107090,1107,11,Sungai Mas
1108010,1108,11,Lhoong
1108020,1108,11,Lhoknga
1108021,1108,11,Leupung
1108030,1108,11,Indrapuri
1108031,1108,11,Kuta Cot Glie
1108040,1108,11,Seulimeum
1108041,1108,11,Kota Jantho
1108042,1108,11,Lembah Seulawah
1108050,1108,11,Mesjid Raya
1108060,1108,11,Darussalam
1108061,1108,11,Baitussalam
1108070,1108,11,Kuta Baro
1108080,1108,11,Montasik
1108081,1108,11,Blang Bintang
1108090,1108,11,Ingin Jaya
1108091,1108,11,Krueng Barona Jaya
1108100,1108,11,Suka Makmur
1108101,1108,11,Kuta Malaka
1108102,1108,11,Simpang Tiga
1108110,1108,11,Darul Imarah
1108111,1108,11,Darul Kamal
1108120,1108,11,Peukan Bada
1108130,1108,11,Pulo Aceh
1109010,1109,11,Geumpang
1109011,1109,11,Mane
1109070,1109,11,Glumpang Tiga
1109071,1109,11,Glumpang Baro
1109080,1109,11,Mutiara
1109081,1109,11,Mutiara Timur
1109090,1109,11,Tiro/Truseb
1109100,1109,11,Tangse
1109111,1109,11,Keumala
1109112,1109,11,Titeue
1109120,1109,11,Sakti
1109130,1109,11,Mila
1109140,1109,11,Padang Tiji
1109150,1109,11,Delima
1109151,1109,11,Grong Grong
1109160,1109,11,Indrajaya
1109170,1109,11,Peukan Baro
1109180,1109,11,Kembang Tanjong
1109190,1109,11,Simpang Tiga
1109200,1109,11,Kota Sigli
1109210,1109,11,Pidie
1109220,1109,11,Batee
1109230,1109,11,Muara Tiga
1110010,1110,11,Samalanga
1110011,1110,11,Simpang Mamplam
1110020,1110,11,Pandrah
1110030,1110,11,Jeunieb
1110031,1110,11,Peulimbang
1110040,1110,11,Peudada
1110050,1110,11,Juli
1110060,1110,11,Jeumpa
1110061,1110,11,Kota Juang
1110062,1110,11,Kuala
1110070,1110,11,Jangka
1110080,1110,11,Peusangan
1110081,1110,11,Peusangan Selatan
1110082,1110,11,Peusangan Siblah Krueng
1110090,1110,11,Makmur
1110100,1110,11,Ganda Pura
1110101,1110,11,Kuta Blang
1111010,1111,11,Sawang
1111020,1111,11,Nisam
1111021,1111,11,Nisam Antara
1111022,1111,11,Banda Baro
1111030,1111,11,Kuta Makmur
1111031,1111,11,Simpang Keramat
1111040,1111,11,Syamtalira Bayu
1111041,1111,11,Geureudong Pase
1111050,1111,11,Meurah Mulia
1111060,1111,11,Matangkuli
1111061,1111,11,Paya Bakong
1111062,1111,11,Pirak Timu
1111070,1111,11,Cot Girek
1111080,1111,11,Tanah Jambo Aye
1111081,1111,11,Langkahan
1111090,1111,11,Seunuddon
1111100,1111,11,Baktiya
1111101,1111,11,Baktiya Barat
1111110,1111,11,Lhoksukon
1111120,1111,11,Tanah Luas
1111121,1111,11,Nibong
1111130,1111,11,Samudera
1111140,1111,11,Syamtalira Aron
1111150,1111,11,Tanah Pasir
1111151,1111,11,Lapang
1111160,1111,11,Muara Batu
1111170,1111,11,Dewantara
1112010,1112,11,Manggeng
1112011,1112,11,Lembah Sabil
1112020,1112,11,Tangan-Tangan
1112021,1112,11,Setia
1112030,1112,11,Blang Pidie
1112031,1112,11,Jeumpa
1112040,1112,11,Susoh
1112050,1112,11,Kuala Batee
1112060,1112,11,Babah Rot
1113010,1113,11,Kuta Panjang
1113011,1113,11,Blang Jerango
1113020,1113,11,Blangkejeren
1113021,1113,11,Putri Betung
1113022,1113,11,Dabun Gelang
1113023,1113,11,Blang Pegayon
1113030,1113,11,Pining
1113040,1113,11,Rikit Gaib
1113041,1113,11,Pantan Cuaca
1113050,1113,11,Terangun
1113051,1113,11,Tripe Jaya
1114010,1114,11,Tamiang Hulu
1114011,1114,11,Bandar Pusaka
1114020,1114,11,Kejuruan Muda
1114021,1114,11,Tenggulun
1114030,1114,11,Rantau
1114040,1114,11,Kota Kuala Simpang
1114050,1114,11,Seruway
1114060,1114,11,Bendahara
1114061,1114,11,Banda Mulia
1114070,1114,11,Karang Baru
1114071,1114,11,Sekerak
1114080,1114,11,Manyak Payed
1115010,1115,11,Darul Makmur
1115011,1115,11,Tripa Makmur
1115020,1115,11,Kuala
1115021,1115,11,Kuala Pesisir
1115022,1115,11,Tadu Raya
1115030,1115,11,Beutong
1115031,1115,11,Beutong Ateuh Banggalang
1115040,1115,11,Seunagan
1115041,1115,11,Suka Makmue
1115050,1115,11,Seunagan Timur
1116010,1116,11,Teunom
1116011,1116,11,Pasie Raya
1116020,1116,11,Panga
1116030,1116,11,Krueng Sabee
1116040,1116,11,Setia Bakti
1116050,1116,11,Sampoiniet
1116051,1116,11,Darul Hikmah
1116060,1116,11,Jaya
1116061,1116,11,Indra Jaya
1117010,1117,11,Timang Gajah
1117011,1117,11,Gajah Putih
1117020,1117,11,Pintu Rime Gayo
1117030,1117,11,Bukit
1117040,1117,11,Wih Pesam
1117050,1117,11,Bandar
1117051,1117,11,Bener Kelipah
1117060,1117,11,Syiah Utama
1117061,1117,11,Mesidah
1117070,1117,11,Permata
1118010,1118,11,Meureudu
1118020,1118,11,Meurah Dua
1118030,1118,11,Bandar Dua
1118040,1118,11,Jangka Buya
1118050,1118,11,Ulim
1118060,1118,11,Trienggadeng
1118070,1118,11,Panteraja
1118080,1118,11,Bandar Baru
1171010,1171,11,Meuraxa
1171011,1171,11,Jaya Baru
1171012,1171,11,Banda Raya
1171020,1171,11,Baiturrahman
1171021,1171,11,Lueng Bata
1171030,1171,11,Kuta Alam
1171031,1171,11,Kuta Raja
1171040,1171,11,Syiah Kuala
1171041,1171,11,Ulee Kareng
1172010,1172,11,Sukajaya
1172020,1172,11,Sukakarya
1173010,1173,11,Langsa Timur
1173011,1173,11,Langsa Lama
1173020,1173,11,Langsa Barat
1173021,1173,11,Langsa Baro
1173030,1173,11,Langsa Kota
1174010,1174,11,Blang Mangat
1174020,1174,11,Muara Dua
1174021,1174,11,Muara Satu
1174030,1174,11,Banda Sakti
1175010,1175,11,Simpang Kiri
1175020,1175,11,Penanggalan
1175030,1175,11,Rundeng
1175040,1175,11,Sultan Daulat
1175050,1175,11,Longkib
1201060,1201,12,Idano Gawo
1201061,1201,12,Bawolato
1201062,1201,12,Ulugawo
1201070,1201,12,Gido
1201071,1201,12,Sogaeadu
1201081,1201,12,Ma U
1201082,1201,12,Somolo - Molo
1201130,1201,12,Hiliduho
1201131,1201,12,Hili Serangkai
1201132,1201,12,Botomuzoi
1202010,1202,12,Batahan
1202011,1202,12,Sinunukan
1202020,1202,12,Batang Natal
1202021,1202,12,Lingga Bayu
1202022,1202,12,Ranto Baek
1202030,1202,12,Kotanopan
1202031,1202,12,Ulu Pungkut
1202032,1202,12,Tambangan
1202033,1202,12,Lembah Sorik Marapi
1202034,1202,12,Puncak Sorik Marapi
1202040,1202,12,Muara Sipongi
1202041,1202,12,Pakantan
1202050,1202,12,Panyabungan
1202051,1202,12,Panyabungan Selatan
1202052,1202,12,Panyabungan Barat
1202053,1202,12,Panyabungan Utara
1202054,1202,12,Panyabungan Timur
1202055,1202,12,Huta Bargot
1202060,1202,12,Natal
1202070,1202,12,Muara Batang Gadis
1202080,1202,12,Siabu
1202081,1202,12,Bukit Malintang
1202082,1202,12,Naga Juang
1203010,1203,12,Batang Angkola
1203011,1203,12,Sayur Matinggi
1203012,1203,12,Tano Tombangan Angkola
1203070,1203,12,Angkola Timur
1203080,1203,12,Angkola Selatan
1203090,1203,12,Angkola  Barat
1203091,1203,12,Angkola Sangkunur
1203100,1203,12,Batang Toru
1203101,1203,12,Marancar
1203102,1203,12,Muara Batang Toru
1203110,1203,12,Sipirok
1203120,1203,12,Arse
1203160,1203,12,Saipar Dolok Hole
1203161,1203,12,Aek Bilah
1204010,1204,12,Pinang Sori
1204011,1204,12,Badiri
1204020,1204,12,Sibabangun
1204021,1204,12,Lumut
1204022,1204,12,Sukabangun
1204030,1204,12,Pandan
1204031,1204,12,Tukka
1204032,1204,12,Sarudik
1204040,1204,12,Tapian Nauli
1204041,1204,12,Sitahuis
1204050,1204,12,Kolang
1204060,1204,12,Sorkam
1204061,1204,12,Sorkam Barat
1204062,1204,12,Pasaribu Tobing
1204070,1204,12,Barus
1204071,1204,12,Sosor Gadong
1204072,1204,12,Andam Dewi
1204073,1204,12,Barus Utara
1204080,1204,12,Manduamas
1204081,1204,12,Sirandorung
1205030,1205,12,Parmonangan
1205040,1205,12,Adiankoting
1205050,1205,12,Sipoholon
1205060,1205,12,Tarutung
1205061,1205,12,Siatas Barita
1205070,1205,12,Pahae Julu
1205080,1205,12,Pahae Jae
1205081,1205,12,Purbatua
1205082,1205,12,Simangumban
1205090,1205,12,Pangaribuan
1205100,1205,12,Garoga
1205110,1205,12,Sipahutar
1205120,1205,12,Siborongborong
1205130,1205,12,Pagaran
1205180,1205,12,Muara
1206030,1206,12,Balige
1206031,1206,12,Tampahan
1206040,1206,12,Laguboti
1206050,1206,12,Habinsaran
1206051,1206,12,Borbor
1206052,1206,12,Nassau
1206060,1206,12,Silaen
1206061,1206,12,Sigumpar
1206070,1206,12,Porsea
1206071,1206,12,Pintu Pohan Meranti
1206072,1206,12,Siantar Narumonda
1206073,1206,12,Parmaksian
1206080,1206,12,Lumban Julu
1206081,1206,12,Uluan
1206082,1206,12,Ajibata
1206083,1206,12,Bonatua Lunasi
1207050,1207,12,Bilah Hulu
1207070,1207,12,Pangkatan
1207080,1207,12,Bilah Barat
1207130,1207,12,Bilah Hilir
1207140,1207,12,Panai Hulu
1207150,1207,12,Panai Tengah
1207160,1207,12,Panai Hilir
1207210,1207,12,Rantau Selatan
1207220,1207,12,Rantau Utara
1208010,1208,12,Bandar Pasir Mandoge
1208020,1208,12,Bandar Pulau
1208021,1208,12,Aek Songsongan
1208022,1208,12,Rahuning
1208030,1208,12,Pulau Rakyat
1208031,1208,12,Aek Kuasan
1208032,1208,12,Aek Ledong
1208040,1208,12,Sei Kepayang
1208041,1208,12,Sei Kepayang Barat
1208042,1208,12,Sei Kepayang Timur
1208050,1208,12,Tanjung Balai
1208060,1208,12,Simpang Empat
1208061,1208,12,Teluk Dalam
1208070,1208,12,Air Batu
1208071,1208,12,Sei Dadap
1208080,1208,12,Buntu Pane
1208081,1208,12,Tinggi Raja
1208082,1208,12,Setia Janji
1208090,1208,12,Meranti
1208091,1208,12,Pulo Bandring
1208092,1208,12,Rawang Panca Arga
1208100,1208,12,Air Joman
1208101,1208,12,Silau Laut
1208160,1208,12,Kisaran Barat
1208170,1208,12,Kisaran Timur
1209010,1209,12,Silimakuta
1209011,1209,12,Pematang Silimahuta
1209020,1209,12,Purba
1209021,1209,12,Haranggaol Horison
1209040,1209,12,Sidamanik
1209041,1209,12,Pematang Sidamanik
1209050,1209,12,Girsang Sipangan Bolon
1209060,1209,12,Tanah Jawa
1209061,1209,12,Hatonduhan
1209070,1209,12,Dolok Panribuan
1209080,1209,12,Jorlang Hataran
1209090,1209,12,Panei
1209091,1209,12,Panombean Panei
1209100,1209,12,Raya
1209101,1209,12,Dolog Masagal
1209110,1209,12,Dolok Silau
1209120,1209,12,Silau Kahean
1209130,1209,12,Raya Kahean
1209140,1209,12,Tapian Dolok
1209150,1209,12,Dolok Batu Nanggar
1209160,1209,12,Siantar
1209161,1209,12,Gunung Malela
1209162,1209,12,Gunung Maligas
1209170,1209,12,Hutabayu Raja
1209171,1209,12,Jawa Maraja Bah Jambi
1209180,1209,12,Pematang Bandar
1209181,1209,12,Bandar Huluan
1209190,1209,12,Bandar
1209191,1209,12,Bandar Masilam
1209200,1209,12,Bosar Maligas
1209210,1209,12,Ujung Padang
1210030,1210,12,Sidikalang
1210031,1210,12,Berampu
1210032,1210,12,Sitinjo
1210040,1210,12,Parbuluan
1210050,1210,12,Sumbul
1210051,1210,12,Silahisabungan
1210060,1210,12,Silima Pungga-Pungga
1210061,1210,12,Lae Parira
1210070,1210,12,Siempat Nempu
1210080,1210,12,Siempat Nempu Hulu
1210090,1210,12,Siempat Nempu Hilir
1210100,1210,12,Tiga Lingga
1210101,1210,12,Gunung Sitember
1210110,1210,12,Pegagan Hilir
1210120,1210,12,Tanah Pinem
1211010,1211,12,Mardingding
1211020,1211,12,Laubaleng
1211030,1211,12,Tiga Binanga
1211040,1211,12,Juhar
1211050,1211,12,Munte
1211060,1211,12,Kuta Buluh
1211070,1211,12,Payung
1211071,1211,12,Tiganderket
1211080,1211,12,Simpang Empat
1211081,1211,12,Naman Teran
1211082,1211,12,Merdeka
1211090,1211,12,Kabanjahe
1211100,1211,12,Berastagi
1211110,1211,12,Tigapanah
1211111,1211,12,Dolat Rayat
1211120,1211,12,Merek
1211130,1211,12,Barusjahe
1212010,1212,12,Gunung Meriah
1212020,1212,12,Sinembah Tanjung Muda Hulu
1212030,1212,12,Sibolangit
1212040,1212,12,Kutalimbaru
1212050,1212,12,Pancur Batu
1212060,1212,12,Namo Rambe
1212070,1212,12,Biru-Biru
1212080,1212,12,Sinembah Tanjung Muda Hilir
1212090,1212,12,Bangun Purba
1212190,1212,12,Galang
1212200,1212,12,Tanjung Morawa
1212210,1212,12,Patumbak
1212220,1212,12,Deli Tua
1212230,1212,12,Sunggal
1212240,1212,12,Hamparan Perak
1212250,1212,12,Labuhan Deli
1212260,1212,12,Percut Sei Tuan
1212270,1212,12,Batang Kuis
1212280,1212,12,Pantai Labu
1212290,1212,12,Beringin
1212300,1212,12,Lubuk Pakam
1212310,1212,12,Pagar Merbau
1213010,1213,12,Bohorok
1213011,1213,12,Sirapit
1213020,1213,12,Salapian
1213021,1213,12,Kutambaru
1213030,1213,12,Sei Bingai
1213040,1213,12,Kuala
1213050,1213,12,Selesai
1213060,1213,12,Binjai
1213070,1213,12,Stabat
1213080,1213,12,Wampu
1213090,1213,12,Batang Serangan
1213100,1213,12,Sawit Seberang
1213110,1213,12,Padang Tualang
1213120,1213,12,Hinai
1213130,1213,12,Secanggang
1213140,1213,12,Tanjung Pura
1213150,1213,12,Gebang
1213160,1213,12,Babalan
1213170,1213,12,Sei Lepan
1213180,1213,12,Brandan Barat
1213190,1213,12,Besitang
1213200,1213,12,Pangkalan Susu
1213201,1213,12,Pematang Jaya
1214010,1214,12,Hibala
1214011,1214,12,Tanah Masa
1214020,1214,12,Pulau-Pulau Batu
1214021,1214,12,Pulau-Pulau Batu Timur
1214022,1214,12,Simuk
1214023,1214,12,Pulau-Pulau Batu Barat
1214024,1214,12,Pulau-Pulau Batu Utara
1214030,1214,12,Teluk Dalam
1214031,1214,12,Fanayama
1214032,1214,12,Toma
1214033,1214,12,Maniamolo
1214034,1214,12,Mazino
1214035,1214,12,Luahagundre Maniamolo
1214036,1214,12,Onolalu
1214040,1214,12,Amandraya
1214041,1214,12,Aramo
1214042,1214,12,Ulususua
1214050,1214,12,Lahusa
1214051,1214,12,Siduaori
1214052,1214,12,Somambawa
1214060,1214,12,Gomo
1214061,1214,12,Susua
1214062,1214,12,Mazo
1214063,1214,12,Umbunasi
1214064,1214,12,Idanotae
1214065,1214,12,Uluidanotae
1214066,1214,12,Boronadu
1214070,1214,12,Lolomatua
1214071,1214,12,Ulunoyo
1214072,1214,12,Huruna
1214080,1214,12,Lolowa'U
1214081,1214,12,Hilimegai
1214082,1214,12,Oou
1214083,1214,12,Onohazumba
1214084,1214,12,Hilisalawaahe
1215010,1215,12,Pakkat
1215020,1215,12,Onan Ganjang
1215030,1215,12,Sijama Polang
1215040,1215,12,Dolok Sanggul
1215050,1215,12,Lintong Nihuta
1215060,1215,12,Paranginan
1215070,1215,12,Bakti Raja
1215080,1215,12,Pollung
1215090,1215,12,Parlilitan
1215100,1215,12,Tara Bintang
1216010,1216,12,Salak
1216011,1216,12,Sitellu Tali Urang Jehe
1216012,1216,12,Pagindar
1216013,1216,12,Sitellu Tali Urang Julu
1216014,1216,12,Pergetteng-Getteng Sengkut
1216020,1216,12,Kerajaan
1216021,1216,12,Tinada
1216022,1216,12,Siempat Rube
1217010,1217,12,Sianjur Mula Mula
1217020,1217,12,Harian
1217030,1217,12,Sitio-Tio
1217040,1217,12,Onan Runggu
1217050,1217,12,Nainggolan
1217060,1217,12,Palipi
1217070,1217,12,Ronggur Nihuta
1217080,1217,12,Pangururan
1217090,1217,12,Simanindo
1218010,1218,12,Kotarih
1218011,1218,12,Silinda
1218012,1218,12,Bintang Bayu
1218020,1218,12,Dolok Masihul
1218021,1218,12,Serbajadi
1218030,1218,12,Sipispis
1218040,1218,12,Dolok Merawan
1218050,1218,12,Tebingtinggi
1218051,1218,12,Tebing Syahbandar
1218060,1218,12,Bandar Khalipah
1218070,1218,12,Tanjung Beringin
1218080,1218,12,Sei Rampah
1218081,1218,12,Sei Bamban
1218090,1218,12,Teluk Mengkudu
1218100,1218,12,Perbaungan
1218101,1218,12,Pegajahan
1218110,1218,12,Pantai Cermin
1219010,1219,12,Sei Balai
1219020,1219,12,Tanjung Tiram
1219021,1219,12,Nibung Hangus
1219030,1219,12,Talawi
1219031,1219,12,Datuk Tanah Datar
1219040,1219,12,Limapuluh
1219041,1219,12,Lima Puluh Pesisir
1219042,1219,12,Datuk Lima Puluh
1219050,1219,12,Air Putih
1219060,1219,12,Sei Suka
1219061,1219,12,Laut Tador
1219070,1219,12,Medang Deras
1220010,1220,12,Batang Onang
1220020,1220,12,Padang Bolak Julu
1220030,1220,12,Portibi
1220040,1220,12,Padang Bolak
1220041,1220,12,Padang Bolak Tenggara
1220050,1220,12,Simangambat
1220051,1220,12,Ujung Batu
1220060,1220,12,Halongonan
1220061,1220,12,Halongonan Timur
1220070,1220,12,Dolok
1220080,1220,12,Dolok Sigompulon
1220090,1220,12,Hulu Sihapas
1221010,1221,12,Sosopan
1221020,1221,12,Ulu Barumun
1221030,1221,12,Barumun
1221031,1221,12,Barumun Selatan
1221040,1221,12,Lubuk Barumun
1221050,1221,12,Sosa
1221060,1221,12,Batang Lubu Sutam
1221070,1221,12,Huta Raja Tinggi
1221080,1221,12,Huristak
1221090,1221,12,Barumun Tengah
1221091,1221,12,Aek Nabara Barumun
1221092,1221,12,Sihapas Barumun
1222010,1222,12,Sungai Kanan
1222020,1222,12,Torgamba
1222030,1222,12,Kota Pinang
1222040,1222,12,Silangkitang
1222050,1222,12,Kampung Rakyat
1223010,1223,12,Na Ix-X
1223020,1223,12,Marbau
1223030,1223,12,Aek Kuo
1223040,1223,12,Aek Natas
1223050,1223,12,Kualuh Selatan
1223060,1223,12,Kualuh Hilir
1223070,1223,12,Kualuh Hulu
1223080,1223,12,Kualuh Leidong
1224010,1224,12,Tugala Oyo
1224020,1224,12,Alasa
1224030,1224,12,Alasa Talu Muzoi
1224040,1224,12,Namohalu Esiwa
1224050,1224,12,Sitolu Ori
1224060,1224,12,Tuhemberua
1224070,1224,12,Sawo
1224080,1224,12,Lotu
1224090,1224,12,Lahewa Timur
1224100,1224,12,Afulu
1224110,1224,12,Lahewa
1225010,1225,12,Sirombu
1225020,1225,12,Lahomi
1225030,1225,12,Ulu Moro O
1225040,1225,12,Lolofitu Moi
1225050,1225,12,Mandrehe Utara
1225060,1225,12,Mandrehe
1225070,1225,12,Mandrehe Barat
1225080,1225,12,Moro O
1271010,1271,12,Sibolga Utara
1271020,1271,12,Sibolga Kota
1271030,1271,12,Sibolga Selatan
1271031,1271,12,Sibolga Sambas
1272010,1272,12,Datuk Bandar
1272011,1272,12,Datuk Bandar Timur
1272020,1272,12,Tanjung Balai Selatan
1272030,1272,12,Tanjung Balai Utara
1272040,1272,12,Sei Tualang Raso
1272050,1272,12,Teluk Nibung
1273010,1273,12,Siantar Marihat
1273011,1273,12,Siantar Marimbun
1273020,1273,12,Siantar Selatan
1273030,1273,12,Siantar Barat
1273040,1273,12,Siantar Utara
1273050,1273,12,Siantar Timur
1273060,1273,12,Siantar Martoba
1273061,1273,12,Siantar Sitalasari
1274010,1274,12,Padang Hulu
1274011,1274,12,Tebing Tinggi Kota
1274020,1274,12,Rambutan
1274021,1274,12,Bajenis
1274030,1274,12,Padang Hilir
1275010,1275,12,Medan Tuntungan
1275020,1275,12,Medan Johor
1275030,1275,12,Medan Amplas
1275040,1275,12,Medan Denai
1275050,1275,12,Medan Area
1275060,1275,12,Medan Kota
1275070,1275,12,Medan Maimun
1275080,1275,12,Medan Polonia
1275090,1275,12,Medan Baru
1275100,1275,12,Medan Selayang
1275110,1275,12,Medan Sunggal
1275120,1275,12,Medan Helvetia
1275130,1275,12,Medan Petisah
1275140,1275,12,Medan Barat
1275150,1275,12,Medan Timur
1275160,1275,12,Medan Perjuangan
1275170,1275,12,Medan Tembung
1275180,1275,12,Medan Deli
1275190,1275,12,Medan Labuhan
1275200,1275,12,Medan Marelan
1275210,1275,12,Medan Belawan
1276010,1276,12,Binjai Selatan
1276020,1276,12,Binjai Kota
1276030,1276,12,Binjai Timur
1276040,1276,12,Binjai Utara
1276050,1276,12,Binjai Barat
1277010,1277,12,Padangsidimpuan Tenggara
1277020,1277,12,Padangsidimpuan Selatan
1277030,1277,12,Padangsidimpuan Batunadua
1277040,1277,12,Padangsidimpuan Utara
1277050,1277,12,Padangsidimpuan Hutaimbaru
1277051,1277,12,Padangsidimpuan Angkola Julu
1278010,1278,12,Gunungsitoli Idanoi
1278020,1278,12,Gunungsitoli Selatan
1278030,1278,12,Gunungsitoli Barat
1278040,1278,12,Gunung Sitoli
1278050,1278,12,Gunungsitoli Alo Oa
1278060,1278,12,Gunungsitoli Utara
1301011,1301,13,Pagai Selatan
1301012,1301,13,Sikakap
1301013,1301,13,Pagai Utara
1301021,1301,13,Sipora Selatan
1301022,1301,13,Sipora Utara
1301030,1301,13,Siberut Selatan
1301031,1301,13,Seberut Barat Daya
1301032,1301,13,Siberut Tengah
1301040,1301,13,Siberut Utara
1301041,1301,13,Siberut Barat
1302011,1302,13,Silaut
1302012,1302,13,Lunang
1302020,1302,13,Basa Ampek Balai Tapan
1302021,1302,13,Ranah Ampek Hulu Tapan
1302030,1302,13,Pancung Soal
1302031,1302,13,Airpura
1302040,1302,13,Linggo Sari Baganti
1302050,1302,13,Ranah Pesisir
1302060,1302,13,Lengayang
1302070,1302,13,Sutera
1302080,1302,13,Batang Kapas
1302090,1302,13,Iv Jurai
1302100,1302,13,Bayang
1302101,1302,13,Iv  Nagari Bayang Utara
1302110,1302,13,Koto Xi Tarusan
1303040,1303,13,Pantai Cermin
1303050,1303,13,Lembah Gumanti
1303051,1303,13,Hiliran Gumanti
1303060,1303,13,Payung Sekaki
1303061,1303,13,Tigo Lurah
1303070,1303,13,Lembang Jaya
1303071,1303,13,Danau Kembar
1303080,1303,13,Gunung Talang
1303090,1303,13,Bukit Sundi
1303100,1303,13,Ix Koto Sungai Lasi
1303110,1303,13,Kubung
1303120,1303,13,X Koto Diatas
1303130,1303,13,X Koto Singkarak
1303140,1303,13,Junjung Sirih
1304050,1304,13,Kamang Baru
1304060,1304,13,Tanjung Gadang
1304070,1304,13,Sijunjung
1304071,1304,13,Lubuk Tarok
1304080,1304,13,Iv Nagari
1304090,1304,13,Kupitan
1304100,1304,13,Koto Tujuh
1304110,1304,13,Sumpur Kudus
1305010,1305,13,Sepuluh Koto
1305020,1305,13,Batipuh
1305021,1305,13,Batipuh Selatan
1305030,1305,13,Pariangan
1305040,1305,13,Rambatan
1305050,1305,13,Lima Kaum
1305060,1305,13,Tanjung Emas
1305070,1305,13,Padang Ganting
1305080,1305,13,Lintau Buo
1305081,1305,13,Lintau Buo Utara
1305090,1305,13,Sungayang
1305100,1305,13,Sungai Tarab
1305110,1305,13,Salimpaung
1305111,1305,13,Tanjung Baru
1306010,1306,13,Batang Anai
1306020,1306,13,Lubuk Alung
1306021,1306,13,Sintuk Toboh Gadang
1306030,1306,13,Ulakan Tapakis
1306040,1306,13,Nan Sabaris
1306050,1306,13,2 X 11 Enam Lingkung
1306051,1306,13,Enam Lingkung
1306052,1306,13,2 X 11 Kayu Tanam
1306060,1306,13,Vii Koto Sungai Sariak
1306061,1306,13,Patamuan
1306062,1306,13,Padang Sago
1306070,1306,13,V Koto Kp Dalam
1306071,1306,13,V Koto Timur
1306080,1306,13,Sungai Limau
1306081,1306,13,Batang Gasan
1306090,1306,13,Sungai Geringging
1306100,1306,13,Iv Koto Aur Malintang
1307010,1307,13,Tanjung Mutiara
1307020,1307,13,Lubuk Basung
1307021,1307,13,Ampek Nagari
1307030,1307,13,Tanjung Raya
1307040,1307,13,Matur
